,KALCODE,Result,Average_Fuel_Price
555,34010001,[0],1.9539085325365204
556,35010101,"[1, 0]",1.837279037127744
557,35010109,"[0, 1]",1.8529376955903274
558,35010202,"[0, 1]",1.9251853625171
559,35010205,[0],1.82194152005297
560,35010209,"[0, 2, 1]",2.0611672629695885
561,35010210,"[0, 1]",1.8739499550494456
562,35010302,[0],1.9055878962536021
563,35010308,[0],1.8606099697742515
564,35010310,[0],1.7855789996687645
565,36010101,"[1, 2, 0]",1.8418577037697286
566,36010104,"[2, 0, 1, 1]",1.8159401396780304
567,36010106,"[0, 2, 0, 1, 1]",2.1206832460732983
568,36010107,"[1, 0]",2.314675213675214
569,36010201,[0],1.7851605360707157
570,36010303,[0],1.7528985507246377
571,36010305,[0],2.2156782178217824
572,36010707,"[0, 2, 1]",1.4203739754098363
573,37010100,"[1, 2, 0]",1.7913739736034398
574,37010201,"[2, 0, 1, 0]",1.7472068646958498
575,37010202,"[2, 1, 0]",2.0625869708994706
576,37010301,"[1, 0]",1.486451536643026
577,37010403,[0],1.7103176297386826
578,37010501,"[2, 1, 0]",1.715046498440601
579,37010502,"[0, 1, 1, 2]",1.9287146274777853
580,37010503,"[2, 0, 1]",1.7972277714718121
581,37010505,"[0, 2, 1]",1.715795128316659
582,37010507,"[1, 2, 1, 0]",1.8483856004553212
583,37010512,"[1, 0, 2]",1.9012258438818566
584,37020101,"[1, 0, 2]",1.803513009931347
585,37020105,"[1, 0]",1.903725042662116
586,37020301,"[0, 1]",2.2124096276112626
587,37020308,"[0, 1]",1.8449213331438319
588,37020312,"[2, 1, 0]",1.7857551804812832
589,37020314,"[0, 2, 1]",2.0147534246575343
590,37020401,"[1, 0]",1.7643000118371215
591,37020410,[0],2.038875
592,37020501,"[0, 1]",1.8998024980483996
593,37020504,"[2, 0, 1]",1.8464116978989211
594,37020601,"[0, 1]",1.9456186006825935
595,37030101,"[2, 0, 1]",1.7363888750129313
596,37030107,"[1, 2, 0]",1.5840405953991883
597,37030206,"[0, 0]",1.42
598,37030302,"[2, 1, 1, 0]",1.72328645744378
599,37030305,"[1, 0]",1.649145327446652
600,37030401,"[1, 0]",1.8054817518248174
601,37030403,"[0, 2, 0, 1, 0]",1.751029378370707
602,37040101,"[1, 0]",1.6759154929577469
603,37040102,"[1, 0, 2, 2]",1.7413331441543702
604,37040109,[0],1.6854974619289342
605,37050101,"[1, 0]",1.8794657536190746
606,37050201,[0],1.9113595238095238
607,37050301,[0],1.9111787234042552
608,37050406,[0],1.8655910896708288
609,38010201,"[1, 0]",1.8149253202529594
610,38020101,"[2, 1, 0, 2]",1.8095285444310685
611,38020102,"[2, 0, 1]",1.8525908841940533
612,38020104,"[0, 1]",1.8968181089743592
613,38020106,"[0, 2, 1]",1.8372753128555177
614,38020303,"[0, 1]",2.174198938992043
615,38020304,"[2, 1, 0, 2]",1.896905069582505
616,38030101,"[0, 1, 2]",1.729924611048123
617,38030102,"[0, 1]",1.83235979784806
618,38030104,"[1, 0]",1.665912910618793
619,38030301,[0],1.6758155236576289
620,38040101,"[2, 0, 0, 1]",1.8217409209280304
621,38040105,"[1, 0, 2]",1.9305966119640021
622,38040106,"[2, 1, 0, 0]",1.788773469387755
623,38040110,"[0, 2, 1]",1.9337486157253596
624,38040201,"[1, 0, 2, 1]",2.122083904109589
625,38040208,"[1, 0]",2.2532923076923077
626,38040214,"[0, 1, 2]",2.0341256097560976
627,38040301,"[0, 1]",1.894020569620253
628,38050001,[0],1.9097046698872786
629,38050011,[0],1.8343236301369865
630,38060101,"[0, 2, 1]",1.882652132753678
631,38060107,"[2, 1, 0]",1.7546337427499148
632,38060110,"[1, 2, 0]",1.9188142201834864
633,38060201,"[0, 1]",1.8757340088813304
634,38060202,"[1, 0]",1.9481247513498154
635,38060401,[0],1.599948275862069
636,38060604,[0],1.7324499006528529
637,38070201,"[1, 0]",1.7253197581928092
638,38070204,"[0, 1]",1.842871439568899
639,38070301,[0],1.7861785699556656
640,39010101,"[1, 2, 0, 0]",1.7482316223816508
641,39010102,"[1, 0]",1.7888529411764706
642,39010104,"[2, 0, 1]",1.893568317677199
643,39010106,"[0, 1]",1.920168893943702
644,39010108,"[0, 1]",1.5737512077294689
645,39010201,"[1, 2, 0]",1.5987872340425535
646,39010303,[0],1.8248877522023303
647,39010409,[0],1.72497648766328
648,39020101,[0],1.7703440219447595
649,39020106,"[1, 0]",1.8236321113952827
650,39020201,[0],1.7360387060070765
651,39030101,"[1, 0]",1.7775065777020633
652,39030201,"[2, 1, 0, 1]",1.7066666666666668
653,39030202,"[2, 1, 0]",1.8969999999999991
654,39040101,[0],1.96376593625498
655,39040116,"[0, 1]",1.7764706007972666
656,39040301,[0],1.5530805886475127
657,39050101,[0],1.8561623126102296
658,39050106,"[1, 0]",1.888298368298368
659,39050201,[0],1.9054509803921567
660,39060101,"[1, 1, 0, 2]",1.7791310452559248
661,39060102,"[1, 0]",1.929373626373626
662,39060112,"[1, 0]",1.8743213306870805
663,39060114,"[2, 1, 0]",1.7482749077490776
664,39060117,"[2, 1, 0]",1.6730877508235997
665,39060118,"[0, 1]",1.731213357982556
666,39060119,"[2, 0, 1]",1.8065518433179726
667,39070101,"[0, 1]",1.7463640574777841
668,39070201,"[0, 1]",1.7762421830585562
669,39070301,"[0, 1, 0, 2]",1.777336112037346
670,40010101,"[0, 1, 0, 2]",1.7972169096749624
671,40010110,"[1, 0, 2]",1.8692183129908224
672,40010111,"[0, 1]",1.831372159180457
673,40010401,"[1, 0, 0, 2]",1.8417145193401592
674,40010402,"[0, 2, 1]",1.8392998986828772
675,40010501,"[1, 0, 2]",1.784
676,40010502,"[2, 1, 2, 0]",1.8685614358683316
677,40010503,"[2, 0, 2, 1, 0]",1.7640744191559983
678,40010603,[0],1.8275576987030264
679,40010701,[0],1.7779367148389533
680,40010708,[0],1.8267588128954506
681,40020001,"[1, 0]",1.816609415374677
682,40020003,"[1, 0]",1.8075972735018462
683,40020012,"[2, 1, 0]",1.735
684,40020018,"[1, 0]",1.7613430994602932
685,40030101,[0],1.805790129346904
686,40030201,"[2, 0, 1]",1.8349299943084802
687,40030808,[0],1.9676638655462184
688,40030812,[0],1.9125102505694758
689,40040101,[0],1.8925078715258083
690,40040201,[0],1.90498976109215
691,40050101,"[1, 0]",1.8965941946499716
692,40050303,[0],1.8231862828916119
693,41010101,"[0, 0, 2, 1]",1.7940064581580752
694,41010102,"[1, 0, 0, 2]",1.7962045458128388
695,41010202,"[0, 2, 1]",1.8365742320819114
696,41010301,"[1, 2, 0]",1.6103246073298432
697,41010302,"[0, 1]",1.856859756097561
698,41010304,"[1, 0, 2, 1, 0]",1.819988826815642
699,41010401,"[0, 0, 2, 1]",1.9147096484475234
700,41020101,"[2, 0, 0, 1]",1.8041411733641977
701,41020102,"[2, 0, 1, 1]",1.9012699517182616
702,41020401,"[0, 2, 1]",1.8794229131175466
703,41020503,[0],1.7894173180998199
704,41020707,"[0, 1, 0, 2]",1.9998140989198407
705,41020801,"[2, 1, 0, 0]",1.8511023890784986
706,41030101,"[2, 1, 0]",1.7248351809740383
707,41030201,"[0, 0, 2, 1]",1.8936259507829982
708,41030203,"[0, 2, 1, 2]",1.7638906738063365
709,41030204,"[2, 0, 1]",1.7959573847467274
710,41040101,"[2, 1, 1, 0]",1.7506837222628295
711,41040103,"[2, 1, 0]",1.8007626090254079
712,41040104,"[0, 1]",1.781654555776327
713,42010101,"[1, 2, 0, 2]",1.7829666896597718
714,42010102,"[0, 1, 0, 0, 2, 0]",1.7660995173197045
715,42010105,"[2, 0, 1]",1.7763889528193326
716,42010202,"[2, 0, 1, 0, 0]",1.7911973366477274
717,42010204,"[1, 0]",1.7843723621511232
718,42010303,"[0, 1]",1.83318033126294
719,42010401,"[1, 0, 2]",1.9658832271762205
720,42010501,"[0, 1, 2, 0]",1.840093986146096
721,42010504,"[1, 0, 2]",1.8383426367594171
722,42020103,"[0, 0, 1, 2]",1.6441097998973833
723,42020201,"[2, 1, 0]",2.0916679475658975
724,42020203,"[0, 2, 1]",1.7762290526675788
725,42030101,"[1, 2, 0, 0]",1.8245128058274775
726,42030102,"[0, 2, 1, 1]",1.8096499038067304
727,42030201,"[2, 0, 1, 0]",1.7962993177942013
728,42040001,"[0, 1]",1.778007783490431
729,42050101,"[0, 1]",1.8612300009467007
730,42050115,[0],1.7772694610778443
731,42050122,[0],1.8329971428571428
732,42050123,"[1, 0]",2.22736345646438
733,42050201,"[1, 0]",1.8441557785368632
734,42050205,"[0, 1]",1.7250200803212852
735,42060101,"[1, 0, 1, 2]",1.7823253123225438
736,42060105,"[1, 0]",1.7715807550383198
737,42060106,"[2, 1, 0]",1.895122298065984
738,42060107,"[0, 2, 1, 0]",1.7741422487223166
739,42060111,"[0, 2, 1, 0]",1.7655009006304412
740,42060116,"[2, 1, 0, 1]",1.7040859545312985
741,42060201,[0],1.56
742,42060305,[0],1.634448051948052
743,43010101,"[0, 1, 0, 0, 2]",1.8087398729877295
744,43010102,"[0, 1]",1.8041561428571429
745,43010103,"[1, 0]",1.9074448614318706
746,43010401,"[1, 0, 2]",1.7225554921540656
747,43010406,"[0, 2, 1]",1.8023032511210761
748,43010601,"[0, 1]",1.8749043359423532
749,43010608,"[1, 0]",1.846382426050211
750,43010712,[0],1.6634891838741397
751,43020101,"[2, 1, 0]",1.7348011714975844
752,43020103,"[0, 1]",1.635032319391635
753,43020118,"[0, 1]",1.6422555309734514
754,43020301,[0],1.8147616971535083
755,43040101,"[1, 0]",1.8501103533200718
756,43040102,"[1, 0]",1.9195540069686412
757,43040105,"[0, 1]",1.5664054054054053
758,43040202,"[0, 1, 2, 0]",1.724091836734694
759,43040204,"[2, 1, 0, 2]",1.668633595284872
760,43040302,"[0, 1]",2.161363503649635
761,43040304,"[0, 1]",1.9911357859531773
762,43040403,"[0, 1]",1.8947595550484884
763,43040502,"[2, 1, 0, 2]",1.922397146932953
764,43050101,"[1, 0, 2, 0, 0]",1.7944923095238094
765,43050106,"[2, 1, 0]",1.959
766,43050202,"[0, 1]",1.670951341681574
767,43050501,"[1, 0]",1.8746705086829565
768,43050503,[0],1.7483631713554986
769,43050504,"[1, 0]",1.8887262649232521
770,44010101,"[0, 0, 0, 0, 2, 1]",1.7845270035278142
771,44010103,"[1, 1, 0, 2]",1.736682065474501
772,44010105,"[0, 2, 1]",1.7648798632769427
773,44010106,"[1, 0]",1.79410461220821
774,44010114,"[1, 1, 0, 1, 2]",1.7965291099129777
775,44010205,"[1, 2, 0]",1.9536490825688078
776,44010301,"[1, 0]",1.84826524032548
777,44010401,"[2, 0, 1]",2.2719778830963664
778,44010402,"[0, 2, 1]",2.123233576642335
779,44010404,"[1, 0, 2]",1.8469703413542249
780,44020101,[0],1.9970855546001718
781,44020201,"[1, 0]",1.8713186274509805
782,44020202,"[1, 0]",1.9249428834638413
783,44030101,"[0, 1, 2, 0, 0]",1.8212010434452668
784,44030104,"[0, 1]",1.8828404083825903
785,44030105,"[0, 1, 0, 2]",1.8046403583617747
786,44030109,"[1, 2, 0]",1.7556877988585533
787,44030114,"[0, 1]",1.8572110655737701
788,44030401,[0],1.6668015345268545
789,44030406,[0],2.099
790,44030601,[0],1.978600543478261
791,44030701,"[1, 0]",1.847466733011089
792,44040101,"[2, 1, 0, 1, 0]",1.867715854006273
793,44040105,"[0, 1]",2.023435897435897
794,44040111,"[2, 0, 1]",1.7980000000000007
795,44040201,[0],1.8721146404385682
796,44040301,"[0, 1]",1.9350963163391246
797,44040303,"[0, 1]",1.7383386426592797
798,44040501,"[0, 2, 1, 1]",1.773404571428571
799,44040504,"[1, 2, 0, 0]",1.7797646559048432
800,44040506,"[1, 0]",1.8389743947858472
801,44050209,[0],1.790131821217325
802,44050302,[0],1.8979241773962803
803,44050401,"[1, 2, 0]",1.6546504389465284
804,44050403,"[0, 2, 1]",1.8347494292237445
805,44050605,[0],1.7564403587443946
806,44060101,"[1, 2, 0]",1.8678211588787994
807,44060110,"[1, 0]",1.827271689497717
808,44060202,[0],2.1049531478770134
809,44060307,"[0, 1]",1.8549527872582479
810,44060401,"[2, 1, 0]",1.8388598642676766
811,44060406,"[2, 1, 0]",1.9800000000000002
812,44060601,"[0, 1]",1.8389253030146955
813,45020000,"[1, 1, 1, 2, 0]",1.7998957432940106
814,45030000,"[0, 1, 2]",1.804720413027976
815,45040101,"[1, 1, 1, 0, 2]",1.7668220961757992
816,45040201,"[0, 0, 2, 0, 1]",1.7509291103550388
817,45050000,"[1, 2, 0, 1]",1.853160417859187
818,45060000,"[0, 1, 0, 0, 0, 2, 0, 0]",1.7681249592672994
819,45070000,"[0, 0, 0, 2, 1]",1.7980131014546812
820,45080101,"[0, 1, 2, 1, 1]",1.8102134893617023
821,45080201,"[1, 2, 0]",1.7676760020797881
822,46010000,"[0, 2, 0, 2, 2, 1, 0]",1.7939526034331468
823,46030000,"[0, 0, 1, 2]",1.7783315706997087
824,46050101,"[0, 0, 1, 0, 2, 0, 2, 0]",1.802892007051726
825,46050301,"[0, 1]",1.8221505213813571
826,46060101,"[1, 2, 0, 1]",1.7355648543505076
827,46060201,"[1, 0, 2, 0]",1.7683121604588137
828,46070000,"[0, 2, 2, 1, 1]",1.7748357652392708
829,46090101,"[2, 1, 1, 0, 1]",1.7190211488996856
830,46090201,"[2, 0, 1, 2, 2, 0]",1.744454106280193
831,46100101,"[1, 2, 0, 1]",1.772962589732691
832,46110101,"[2, 1, 0, 0, 0]",1.6592854230377163
833,46110201,"[0, 0, 2, 1, 0]",1.8048307770525918
834,46110301,"[1, 0, 2, 0, 0]",1.7841234552154197
835,46120000,"[0, 0, 1, 2, 0, 0, 0, 0]",1.761343118758367
836,47010000,"[1, 1, 1, 0, 1, 2]",1.7463597992384314
837,47030101,"[1, 0, 1, 1, 1, 2, 1]",1.7539355408630186
838,47030201,"[2, 0, 1, 0, 0]",1.7516971442301634
839,47040000,"[0, 2, 1, 0, 0]",1.7860458829732786
840,47050000,"[0, 0, 0, 2, 1, 0]",1.7524373647625973
841,47060000,"[2, 2, 2, 0, 2, 2, 1]",1.7632745041401887
842,47070000,"[0, 0, 0, 1, 0, 0, 2, 0]",1.792564898020641
843,48010000,"[1, 1, 1, 2, 0]",1.7777314043525074
844,48020000,"[0, 0, 0, 0, 0, 2, 1]",1.7815669170496338
845,48030000,"[2, 1, 2, 2, 0, 2]",1.7807999184821293
846,48040000,"[2, 0, 2, 2, 1]",1.779858817388953
847,48050101,"[2, 2, 2, 1, 2, 0]",1.7409646278138273
848,48050201,"[0, 2, 1, 0]",1.7482587003968253
849,48060101,"[1, 1, 0, 1, 2]",1.7750967653918137
850,48060201,"[1, 2, 2, 0, 1]",1.7580953870905627
851,48070000,"[1, 0, 0, 2, 1]",1.7684320302173955
852,48080000,"[0, 0, 1, 2, 0]",1.78653845233225
853,49010101,"[1, 2, 2, 1, 2, 2, 0, 2, 2]",1.7476651629863675
854,49020101,"[1, 2, 2, 0, 2]",1.7150899965899575
855,49020201,"[1, 0, 0, 2]",1.7622329512510242
856,49020301,"[1, 2, 0]",1.8392136808510637
857,49030101,[0],1.8063689237068885
858,49040000,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2]",1.8085356502939616
859,49050101,"[0, 1]",1.7873778683489272
860,49050301,"[1, 2, 1, 0]",1.7687575476801785
861,49060101,"[1, 0]",1.7599584058719386
862,49060401,"[2, 0, 1]",1.760893285107244
863,49070000,"[1, 2, 1, 1, 1, 0]",1.7888617671612639
864,49080101,"[0, 0, 0, 0, 0, 2, 1, 0]",1.7615599683079888
865,49080201,"[2, 1, 2, 2, 0, 2]",1.7473444814604795
866,49090101,"[2, 1, 0, 0]",1.7348451233137925
867,49090301,"[0, 2, 1, 0]",1.813399639728457
868,49100101,"[2, 1, 0]",1.7621530540451797
869,49110101,"[0, 1, 0, 2]",1.7505181064118334
870,49120201,"[1, 0, 2]",1.8031821286283436
871,49130201,"[0, 1, 2, 1]",1.8264125244217562
872,50010101,"[2, 0, 0, 1, 0]",1.7726406660213017
873,50020000,"[0, 0, 0, 0, 1, 2]",1.7499993350010927
874,50030201,"[0, 2, 1]",1.73038983540283
875,50040101,"[0, 1, 1, 1, 1, 2]",1.7820183263411231
876,50040201,"[1, 2, 0]",1.7872234070712802
877,50050101,"[1, 1, 2, 1, 0, 1]",1.7616917301481327
878,50050301,"[0, 0, 0, 1, 0, 2, 0]",1.75
879,51010000,"[1, 2, 0, 2, 2]",1.7572076794011584
880,51020101,"[1, 2, 0, 2, 2]",1.7189770334397532
881,51020201,"[1, 0, 2]",1.6765086546026748
882,51030000,"[1, 0]",1.7972410333891546
883,51040201,"[1, 0, 1, 2, 1]",1.7431230449130872
884,51050000,"[2, 1, 0]",1.751202163581622
885,52010101,"[1, 2, 0]",1.8407202978620862
886,52010102,"[1, 0, 2]",1.7161186299081035
887,52010201,"[1, 0, 2]",1.7567398932112892
888,53010101,"[0, 1, 2]",1.8246775883071482
889,53010103,"[1, 0, 2]",1.812587200775854
890,53010104,"[2, 1, 0]",1.8040374380165292
891,53010105,"[1, 2, 0]",1.9867313829787234
892,53010107,"[2, 0, 1]",1.7883269538272306
893,53010108,"[1, 0, 2]",1.626908940397351
894,53010301,"[0, 1]",1.6701078582434512
895,53010405,"[0, 1]",1.7782399493083192
896,53010506,[0],2.0290603864734305
897,53010601,[0],2.04
898,54010101,"[0, 1]",1.9280347479350612
899,54010201,"[1, 0]",1.9305408515535099
900,54010204,"[2, 1, 0]",1.9354743479507022
901,54020000,[0],1.580438775510204
902,55010101,"[0, 1, 2]",2.0119911856696047
903,55010104,"[0, 1, 2, 1, 0]",1.9664453124999994
904,55010105,"[1, 0]",1.9500000000000004
905,55010201,"[2, 0, 1]",1.9246598427775958
906,55010202,"[0, 2, 0, 0, 1, 0]",2.13098972417523
907,55010207,"[1, 0, 2]",2.047304130162703
908,55010301,[0],2.0047685316671395
909,55010302,[0],1.8419939759036146
910,55010306,[0],1.9833289930555555
911,55010401,"[0, 1, 2]",1.7268099173553715
912,55010404,"[1, 0, 0, 2]",1.9429511358765537
913,55010406,"[1, 0]",1.9888306047444035
914,56010101,"[0, 1]",1.8208695652173914
915,56010104,"[0, 1]",1.8504503424213687
916,56010201,"[1, 0]",1.8805166005478418
917,56010206,"[1, 0]",1.9862133045148893
918,56010209,[0],1.9958007385998713
919,57010101,"[1, 0, 2, 0]",1.868049114104174
920,57010201,"[0, 1]",1.7942578125000002
921,57010404,[0],1.8389721749006247
922,57010409,"[0, 1]",1.961590625
923,57010501,"[2, 0, 1]",1.8991642205520889
924,57010504,"[1, 0, 2]",1.7651805555555553
925,57010601,[0],1.7416905460951264
926,57010802,[0],1.8290776800075694
927,58010101,"[0, 1]",1.9818747637944067
928,58010201,"[0, 2, 1]",1.892179858156028
929,58010203,"[0, 1, 2]",1.9528770235728485
930,58010302,[0],1.9150199203187248
931,58010303,"[1, 0]",1.9938192945075757
932,59010101,"[0, 1]",1.9436136210542931
933,59010104,"[1, 0]",2.0060629435359454
934,59010301,"[1, 0]",2.318653026427963
935,59010302,[0],1.9294690589527643
936,59010309,"[0, 1]",2.4008078602620087
937,60010101,"[1, 0, 2, 0]",2.3261220128459428
938,60010103,"[2, 0, 1]",2.009880427291523
939,60010105,"[2, 1, 0]",1.9770281124497993
940,60010107,"[1, 0]",2.033836190611127
941,60010108,"[0, 1]",2.0831589874857794
942,60010109,"[0, 1, 2]",2.0282298409994324
943,60010110,"[2, 0, 1]",2.1157741265997925
944,60010111,"[0, 1, 1, 2, 1]",2.1661411326587974
945,60010112,"[0, 1, 0, 0, 0, 2]",2.0521224402730374
946,60030000,[0],2.0082561403508774
947,61010000,[0],1.9605442880794703
948,61030000,[0],2.073972309449043
949,61050000,[0],1.9366550304587855
950,61060000,[0],1.88
951,62010101,"[2, 1, 0]",2.0169422677352333
952,62010102,"[1, 0]",1.6800264550264552
953,62010105,"[1, 0]",2.2861056149732617
954,63010001,"[1, 0]",1.8860901055032793
955,63010002,"[1, 0]",2.0252925
956,63020002,[0],1.9622796715363315
957,64010101,"[0, 1]",1.8821209430781891
958,64010201,"[1, 0, 2]",1.9107838541666666
959,64010202,"[0, 1, 2]",1.9153421052631583
960,64010301,"[1, 0]",1.8929538357094364
961,65010002,"[1, 0]",2.086755337564916
962,65010003,"[0, 1]",2.142016075650118
963,65030000,[0],2.090083936324168
964,65040001,[0],2.0715863627757267
965,66010001,"[1, 0]",1.9729135732502125
966,66010002,"[0, 1]",1.9732502
967,67010001,"[0, 1]",2.0946382796923952
968,67010002,"[0, 1]",2.0748665530948323
969,67020101,"[1, 0, 2, 0, 0]",1.9504456002110702
970,67020102,"[2, 1, 0]",1.9987993779160185
971,67020103,"[1, 2, 0, 2]",1.9142671226370285
972,67020104,"[1, 0, 2, 0]",1.8907133605029538
973,67020105,"[0, 2, 1]",2.046732224770642
974,67020109,"[0, 2, 2, 1, 2]",1.930154065620542
975,67020111,"[0, 1]",1.889955205047319
976,67020301,"[1, 0]",1.9883460122699386
977,68010001,"[0, 2, 1]",1.9645480542174365
978,68010002,"[0, 1]",1.9670733806146574
979,68010003,"[1, 2, 0]",2.0130243844696967
980,68010004,"[2, 1, 0]",1.9963668774272993
981,68010006,"[0, 1]",2.0141446244198162
982,69010201,"[0, 2, 1]",1.8891616936629723
983,69010203,[0],2.4034678030303027
984,69010301,[0],1.719
985,69010401,"[1, 0, 2]",1.8741277108433736
986,69010402,"[0, 1]",1.7213358302122346
987,69010501,"[2, 1, 0, 0]",1.9281605598120823
988,69010601,"[1, 0, 0, 2]",1.944832134468585
989,69010602,"[1, 1, 0, 2]",1.9946008902077152
990,69010701,[0],1.9409865871833085
991,69010901,[0],1.8696021321856142
992,69011001,"[2, 1, 0, 0]",1.8969690665530623
993,69011005,"[1, 0]",1.8394032723772862
994,69011006,"[1, 2, 0, 0, 0]",1.9087726183630438
995,69030000,[0],2.0328238912732477
996,70010101,[0],1.9242116295297569
997,71010102,"[0, 1]",1.93041127348643
998,71010105,"[2, 0, 1]",1.8181376714920996
999,71010301,"[0, 1]",1.8215466556374866
1000,71010302,"[0, 2, 1, 1]",1.8451799054373523
1001,71010402,[0],1.9445841924398626
1002,71020109,"[2, 1, 0]",1.9102390479926772
1003,71020110,"[2, 0, 1]",1.8197640663694898
1004,71020114,"[0, 1]",1.8556869719875502
1005,71020201,"[2, 2, 1, 0, 1]",2.066837528604119
1006,71020311,"[0, 1]",1.708203661327231
1007,71040105,[0],1.8959696969696973
1008,71040206,[0],2.37
1009,71040301,"[1, 0]",2.025974850299401
1010,71040401,"[2, 1, 0]",1.8381325714285712
1011,71050101,[0],1.826404647368167
1012,71050102,"[0, 1]",1.9003353641258147
1013,71050105,"[1, 0]",1.7867062240663898
1014,71060101,[0],1.7751647000983284
1015,71060201,"[0, 1]",1.8924335609243699
1016,71060302,"[0, 1]",1.6545844504021447
1017,71070101,"[1, 0, 2]",1.9288858850313033
1018,71070201,"[2, 1, 0]",1.7880243902439028
1019,71070301,"[0, 1]",1.8649920454545454
1020,71080102,[0],1.7610156402737047
1021,71080103,"[0, 1, 2]",1.8227496187054895
1022,71080201,[0],1.7509751924721986
1023,71080301,"[0, 1]",1.9047366173120728
1024,71080401,"[1, 0]",1.8413028159297373
1025,71080406,"[1, 0]",1.8657303758982862
1026,72010101,"[0, 1]",1.8632423279531558
1027,72010103,"[0, 1]",1.9003482245131729
1028,72010201,"[0, 1, 2]",1.7907186788154896
1029,72010301,[0],1.9799999999999998
1030,72020101,"[2, 0, 1]",1.84691504693094
1031,72020103,"[0, 1]",1.9184988475943534
1032,72020107,"[0, 2, 1]",1.8152124964417875
1033,72020202,[0],1.841192712781099
1034,72020204,"[1, 0]",1.7669753401360546
1035,72030001,"[1, 0]",1.717526153846154
1036,72030004,[0],1.7834996034892938
1037,72040101,"[1, 0]",1.8719719449962162
1038,72040102,"[1, 0]",2.0359522451888807
1039,72040109,[0],1.9024553596815466
1040,72040111,"[1, 0]",1.9063370338741814
1041,72040112,"[0, 1]",2.0862399481193252
1042,72040203,[0],1.8797455904334828
1043,72040301,[0],1.7852779220779222
1044,73010102,"[2, 1, 0]",1.8181854911136321
1045,73010107,"[1, 0, 2]",1.879175383740762
1046,73010201,"[1, 0, 2]",1.8623381381381379
1047,73010301,[0],1.491
1048,73010302,[0],1.825993860845839
1049,73010404,"[1, 0, 2]",1.8448005402971632
1050,73020102,"[0, 1]",1.8223271069601954
1051,73020108,"[0, 1]",1.7603265306122446
1052,73020109,[0],2.076991902834009
1053,73020204,"[1, 2, 0]",2.003818548387097
1054,73020205,"[0, 2, 1, 1]",1.979337690631808
1055,73020206,"[1, 2, 0]",1.9636226333907056
1056,73030101,[0],1.7975594771241827
1057,73030201,[0],1.545
1058,73030208,[0],1.738
1059,73040000,"[1, 0, 2]",1.7129794285714286
1060,73050102,"[0, 1]",1.8692929835651078
1061,73050304,[0],1.7750422297297295
1062,74010101,"[2, 0, 0, 0, 0, 1, 0]",1.8778857094344934
1063,74010201,"[1, 0]",1.8744354735892657
1064,74010202,"[2, 1, 2, 0]",1.6931801519468186
1065,74010301,"[0, 2, 1]",1.734894190773303
1066,74010302,"[2, 1, 1, 0]",1.99827
1067,74010401,"[2, 0, 1]",1.844075149444919
1068,74010403,"[1, 2, 1, 0]",1.8773856077981654
1069,74010404,"[0, 1]",1.9949276948590389
1070,74010601,"[2, 0, 0, 1]",1.8995949331056077
1071,74010701,"[1, 0, 2, 0]",1.836681885359551
1072,74020101,"[0, 1]",1.8337352062588903
1073,74020201,"[2, 1, 0, 2]",1.9068579671549046
1074,74020202,"[0, 1, 2]",1.9800000000000002
1075,74020207,"[0, 1]",1.727846664873588
1076,74020401,"[0, 0, 1, 2]",1.8919708430685358
1077,74020601,[0],1.772526375819789
1078,74050101,[0],1.8254738513446462
1079,74050107,[0],1.714658792650919
1080,74050302,[0],1.8192052930056712
1081,74050303,[0],2.070173940149626
1082,74060101,"[1, 0]",1.7567983870967743
1083,74060107,[0],1.8409353935251114
1084,74060201,[0],1.6704869090909094
1085,74060207,"[1, 0]",2.159938775510204
1086,74060301,"[1, 0]",1.847850209706411
1087,74060311,"[0, 2, 1]",2.1876753731343284
1088,74060410,[0],1.4898309455587397
1089,74070001,[0],2.070893191755153
